,Country code,Country name,Series code,Series name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
2244,MUS,Mauritius,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",226.38354640206802,225.46136566753898,237.688716241366,234.930509140212,206.488703128232,223.028248661141,225.194116163903,218.282227426351,226.179664935496,247.655975519029,254.828603260922,266.20381272084495,261.983492471985,266.730473359624,256.059273659686,270.051885594669,287.731097386759,279.679781797033,269.552448961863
2245,MWI,Malawi,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",114.645919441381,113.648660564411,121.96062507747101,117.396214248568,135.633320720081,117.97373072378,107.168396402987,110.171614420277,115.77428288097701,135.225038210842,120.89093113919,127.22008433559002,122.054786543247,125.29271513947602,121.03597983367199,110.872924117377,107.06391929626,101.19463071480101,120.06021139488
2246,MYS,Malaysia,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",470.38906356623,520.439402483817,524.707771935714,581.610179600216,545.836896275493,640.363174216526,602.523628572191,558.933334034397,551.933294144338,491.543449892011,529.642102232664,569.006500900633,533.6301908408681,598.267716878311,587.439329302196,608.8291255874931,562.562687177933,573.969420297277,585.697905937964
2248,NAM,Namibia,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",1.30012735262286,2.4037927732744397,2.24253990392841,2.86063405905862,4.2649794191562895,243.228191355532,258.02605049114703,247.108038634174,250.753595503653,215.37298390753,207.251308343505,242.30825414451098,245.462491028335,251.07440475471898,236.479240361914,245.55042343990098,246.094743682438,244.95052784634,311.409009561572
2250,NER,Nigeria,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",152.32380917593,146.638590799622,149.85761349889802,165.663424839094,157.95739495362,162.354751451395,173.24883610215,167.996814524986,161.511311518055,160.21763005463498,122.021726754113,108.677766971034,113.15918541258701,116.176879867136,116.060819048088,104.121548189074,97.53877440102269,100.67667167187099,90.2839046171102
2251,NGA,Nigeria,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",328.250906118697,312.46297470727,435.363795900808,394.33467815953696,306.032232917699,223.433260122398,247.99055709805,240.090760550559,235.618640598633,259.766707139427,435.710421212418,444.86243337733697,515.728172490553,443.804889026671,418.11161807252,425.28981708223,354.97126553958003,320.376829282311,326.633818861092
2252,NIC,Nicaragua,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",340.17994170723796,266.61316221456,319.743269914517,296.888452245817,318.866334805389,334.327756103508,324.131075068544,334.03294917154903,351.46134238925805,348.067436256288,338.07137418850704,343.453897921562,338.92858416487695,356.66170860803595,340.481624693115,313.763342663826,321.264887360308,329.81399332626097,308.171981018132
2254,NLD,Netherlands,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",417.774564075436,429.139099784433,410.724532040336,415.36451251284603,404.81112769011,400.67759100807797,409.560657016336,375.731165932344,355.626295229054,315.822312577411,308.20144620397,305.87179182987103,314.938569291272,318.75982729136496,315.104822314371,300.624555442293,281.661495587243,280.221003050969,277.045815496078
2255,NOR,Norway,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",229.991885298063,228.000784376027,204.100966440934,209.535127830359,186.286955136621,201.734664334711,192.991044087786,188.37833544738,185.939931780036,216.112761223664,198.002573763857,205.567471835708,184.470452116027,207.971875415037,200.42411192397898,193.705593728801,197.844601353144,195.489201759993,215.919693148546
2256,NPL,Nepal,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",46.8755412791119,66.7405646014046,88.8214285075418,94.24650334022081,100.807944191756,116.78815538321601,135.453583890332,144.348495487892,113.352873042403,155.240802054303,146.843737706283,149.649911849499,117.260021206352,122.884375442782,110.096426690288,124.291627327209,123.654146923486,123.002503692461,120.025924966198
2258,NZL,New Zealand,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",368.57994488441796,380.195988502514,402.305274376201,368.662307051283,362.882120080233,354.23802040178,378.15943842483,388.880878095888,374.373411064067,373.377713861174,376.864666841167,380.959837642163,357.250216746898,344.645374647022,331.101165464004,318.997304281822,313.766316898626,299.44093249673,304.117340813549
2259,OMN,Oman,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",377.964796567653,376.89555079179496,384.086127512285,403.260227793152,440.109666916876,437.384938920096,405.602388635946,391.82793369423405,407.950399531413,510.19328322678905,512.867533173596,442.26272465988797,538.772817719649,687.4523815820221,641.878069178657,677.679362159882,721.4033522006899,700.7386273609039,703.938965459724
2260,PAK,Pakistan,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",378.3901022963,358.465289049821,354.994611621584,373.871623870816,391.964392377143,371.866749048293,396.504266390368,393.61981650748004,395.794367000814,392.456825932643,399.164350554394,398.146429861851,406.37367226155504,403.935100420807,416.476960794666,401.561334902439,403.715016853892,421.363038460554,420.661560848539
2261,PAN,Panama,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",213.70878754626798,211.302789598778,231.17646208293598,225.422699969072,253.82355834397003,181.16017567644698,247.658354634478,284.012719561414,264.09951766698,242.236054718142,240.866263175712,289.846212973014,236.04971997335699,238.90955922613,209.351357855239,203.21247348813802,211.831230492705,184.17311637980998,173.797807220457
2262,PER,Peru,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",218.054646616338,205.852929574283,206.442320626955,227.673916413875,199.004069673428,188.37833558764999,187.446977089405,197.319604610143,201.523216265398,210.837389768604,211.343250886935,189.091449876279,180.19831613538,168.073973455572,193.578175164497,212.58257898965599,186.384687583136,210.684369235649,178.74411738628098
2263,PHL,Philippines,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",283.191191483701,293.141610191837,320.791084756745,320.18626683391,336.508476694939,360.517592484198,354.302477333666,397.181192010521,390.438594178021,365.60125556629805,379.36260602411096,359.61805027815,341.98841875415997,326.596308853048,317.151221227088,310.61420169521904,246.22380468815,268.333730575716,272.63913340123804
2264,PLW,Palau,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",304.97004737571,1041.08061867582,538.7536588366461,594.497729249251,554.051937790542,516.249175578803,482.701426441144,471.848910054555,462.596962546039,489.00313165543304,487.540510125058,752.005969467327,779.280797375469,821.126676059258,782.770901867739,756.2314582389749,775.7640897853561,786.944123540483,827.491191945829
2265,PNG,Papua New Guinea,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",304.97004737571,268.381543575907,234.478343391549,192.70267197784,198.94690489519402,192.27572259263601,189.386975975942,232.823775930849,268.671143668518,229.015365496936,256.195638356571,308.29802004976295,335.77702786556404,371.205506356314,408.129863986759,405.568658089366,393.77946762131796,248.894271666284,157.983101800247
2266,POL,Poland,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",1177.5003700834402,1248.24259871486,1202.11359914156,1142.66528840465,1035.77996404845,998.6942645152869,972.595732062564,888.5571400983359,788.2525861361411,731.523897103034,667.515293288971,662.002761547663,639.9227490424199,632.5400440501891,601.003953994968,577.4172371145389,571.5593042818709,528.193786908995,503.80956387920196
2269,PRT,Portugal,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",271.08691080632,286.55580665693395,307.752395673369,284.782808243834,289.75237063737603,298.51547618187504,279.692633724736,281.05977436678296,291.003202777983,311.551437523407,291.79448907866504,285.69985401257196,301.539797219405,279.118833770405,283.35636906345604,290.72771366981596,259.390155325856,258.170226400633,241.373153653321
2270,PRY,Paraguay,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",133.1406794586,128.24727301452498,145.586214490155,157.741227966048,180.22109844885202,193.654259908669,182.52914512034198,198.188877278792,211.515721458597,214.697003260895,181.971731789454,184.6715029913,188.48483368687099,189.540967372396,182.834059454898,166.564982798001,166.08048448481,161.430015034506,151.86549179993
2272,QAT,Qatar,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",871.09539346466,865.8212761612671,863.683807902108,830.892160878519,764.323445114744,784.795523136728,750.4991678217821,725.19834755519,680.860311444507,595.804638558864,906.534156849143,760.3417305774119,725.97018239897,819.0429304466919,844.2611528692349,909.350110267254,845.4586812416111,791.8853464471231,636.126504904685
2273,ROM,Romania,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",871.09539346466,865.8212761612671,863.683807902108,830.892160878519,764.323445114744,784.795523136728,750.4991678217821,725.19834755519,680.860311444507,595.804638558864,585.794041139333,589.23314838038,540.14025120093,534.419360642738,490.12374711733804,468.431225738662,466.32251452329,424.4908688974,373.096700086479
2274,RUS,Russia,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",132.12945286518598,125.33563903790501,1461.5250681111002,1462.83130810234,1444.8134597007202,1455.13316998896,1488.59726858274,1387.18637454333,1403.7373082398099,1339.36391747629,1232.84128522719,1166.27530638743,1108.25895600019,1065.02073384458,1004.9753347999899,952.234390491973,909.8305138786579,837.2642825425099,815.11208328649
2275,RWA,Rwanda,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",132.12945286518598,125.33563903790501,119.759862526706,131.07674713297902,254.427677223712,185.92598443324601,169.844737206856,154.387295348466,139.433324870369,135.53256522157,128.11750755187,118.71209945908801,106.94783735053,103.532381996078,97.4354128634926,89.1449340013656,81.6345549463055,80.25984780946641,71.0657202518795
2276,SAS,South Asia,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",568.743018254758,592.476911545147,595.934204496403,593.82843046267,596.147410603323,591.125919073158,603.5112278158649,603.914202011547,586.1492828453479,584.96487365115,584.207936186966,568.1315958905569,559.8440612922601,542.0826391602061,531.355805756085,509.633993841763,501.350668544578,492.814958160159,504.63767863711996
2277,SAU,Saudi Arabia,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",690.260869056873,789.821897243634,806.424595199656,887.0595727998531,867.371011040115,654.502123459406,696.856365578602,569.7058910643709,529.6325647325069,584.96177810557,730.945870291674,722.3105550109091,788.726497085421,733.096657614276,744.4984907359619,748.1652710001821,757.602150484992,769.200711353737,805.703044257825
2278,SDN,Sudan,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",203.834533990295,183.71635386631598,152.194512391655,88.98776423847481,134.651616511694,131.540268824495,115.184381838864,132.278894735157,109.912109056538,115.590655885682,115.868089620449,125.62939207055402,151.981615205244,158.50462283438,178.097037098425,193.60310067224302,169.435515699019,166.887730059146,173.151487549981
2279,SEN,Senegal,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",297.427877387124,312.067461609143,313.187436655641,319.265068771598,346.690722931282,294.71579785979503,309.213817580278,261.63078061478,259.549337782315,263.374524474299,271.651083003203,285.630522223763,297.948974704389,307.951271430231,306.321762062631,321.82281126273097,256.53154471988597,274.43552496436104,246.018383866649
2280,SGP,Singapore,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",612.5045092913861,581.13157361925,575.491202426349,561.007682991936,607.110034546864,407.852555477754,444.40870740897196,512.536893409984,433.231531108845,357.841982862656,310.840710018233,282.57442103957595,266.619788267688,210.007345029813,226.18424334059,259.777710109648,227.493472577262,157.357179178269,139.042772633354
2281,SID,Small island developing states,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",648.7428309999999,627.1008659,614.0317595,576.5553031000001,608.0448994,513.4722941,524.9389793,530.901667,469.96102179999997,447.53761060000005,439.1370499,431.1778225,423.7341123,394.96585319999997,393.3769335,391.5450535,377.9144247,337.7806549,351.52434589999996
2282,SLB,Solomon Islands,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",222.793193767337,210.173970030022,186.505579576506,175.296232940785,156.803358177407,151.787777190614,149.38980491750502,151.57194658705998,148.91549133826402,153.038499599422,178.506948922458,202.605611612461,208.441987255618,204.048693947164,194.520364908349,184.51732421535598,172.53212159359,171.759205170323,160.073816561345
2283,SLE,Sierra Leone,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",138.60697255853898,163.531467932759,203.493094858604,214.727054175536,252.323212897222,275.98329530131497,279.268810721569,341.336809311378,322.332640013463,344.329152835321,358.820536400015,413.102378971766,450.13775487818805,423.28790199164,343.018533206612,378.334757063039,346.50704429281996,344.798438270101,332.193379050535
2284,SLV,El Salvador,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",133.27499425651501,158.770698218871,156.681054734361,165.591474401832,177.77795361007801,199.182545975409,181.561007583163,204.95483077985298,199.30832137514102,188.89542134280498,186.34234663690998,189.76242854255602,188.28111847641398,199.69257938639302,187.83556150797,184.661643464693,180.718679571202,183.795687091814,158.931251360922
2287,SRB,Serbia,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",560.185445303398,564.865166921188,572.959764659711,592.789568762236,586.862853194039,557.396808759789,547.1300182426601,538.4086270261749,522.228058440958,517.087448985894,529.8412932230921,510.57501556640295,496.85425557332,495.41875701066,509.09711516762303,734.109585831164,733.431417565317,684.034931395218,663.166656550662
2288,SSA,Sub-Saharan Africa,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",560.185445303398,564.865166921188,572.959764659711,592.789568762236,586.862853194039,557.396808759789,547.1300182426601,538.4086270261749,522.228058440958,517.087448985894,529.8412932230921,510.57501556640295,496.85425557332,495.41875701066,509.09711516762303,485.426247230443,450.32538636897704,443.51141936596,428.608630136945
2289,STP,Sao Tome and Principe,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",836.419263527047,943.924725448999,950.772572989203,1046.51366378239,1017.0347474160599,1014.4821468430001,978.181764352812,929.8918306482859,925.106254864024,928.462432684361,917.964675850116,561.9243690512579,584.154376504537,573.208664288169,555.6372430515099,593.674421134092,556.5261919736339,525.024709409088,496.24264915461305
2290,SUR,Suriname,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",836.419263527047,943.924725448999,950.772572989203,1046.51366378239,1017.0347474160599,1014.4821468430001,978.181764352812,929.8918306482859,925.106254864024,928.462432684361,917.964675850116,935.541621805797,886.673657002919,832.373721360992,785.714539628681,777.915693584201,767.97119275793,730.2588943328709,697.743377014187
2291,SVK,Slovakia,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",245.947479811868,266.44229249027603,871.477197570017,812.2691521088941,753.2402926424619,767.3407238335341,698.635799005816,648.229762190902,639.6098332743741,589.634456143186,533.027513619218,554.9427284418709,529.1573425645561,508.13668650769296,474.68000927484,449.903151976416,412.04404296076,350.264076342301,338.602073905124
